Algeria,DZA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1960,3585606400.0
Algeria,DZA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1960,726269394.717956
Algeria,DZA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1960,21364727351.2739
Algeria,DZA,GNI (constant LCU),NY.GNP.MKTP.KN,1960,68450785353.5268
Algeria,DZA,GNI (current LCU),NY.GNP.MKTP.CN,1960,15904923600.0
Algeria,DZA,GNI (current US$),NY.GNP.MKTP.CD,1960,3221563648.48281
Algeria,DZA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1960,1920.44357385887
Algeria,DZA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1960,6152.93931424474
Algeria,DZA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1960,1429.6699329755302
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1960,42.1845773976958
Algeria,DZA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1960,7239773926.462391
Algeria,DZA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1960,18757142500.0
Algeria,DZA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1960,5672413700.0
Algeria,DZA,Gross capital formation (current US$),NE.GDI.TOTL.CD,1960,1148955017.61957
Algeria,DZA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1960,5300000000.0
Algeria,DZA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1960,19487850846.129
Algeria,DZA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1960,14.084118286417599
Algeria,DZA,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,1960,7909787136.0
Algeria,DZA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1960,1893842500.0
Algeria,DZA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1960,383600343.352282
Algeria,DZA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1960,128.100459111278
Algeria,DZA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1960,13650003616.6307
Algeria,DZA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1960,33482913800.0
Algeria,DZA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1960,17225224100.0
Algeria,DZA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1960,3488992288.99975
Algeria,DZA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1960,51.4448181030171
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,3.18740749359131
Algeria,DZA,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,1960,6644737701.64245
Algeria,DZA,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,1960,20554055700.0
Algeria,DZA,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,1960,7539433500.0
Algeria,DZA,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,1960,1527122387.04206
Algeria,DZA,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,1960,597.285591774055
Algeria,DZA,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,1960,59.25046224700271
Algeria,DZA,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,1960,-2648919799.26072
Algeria,DZA,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,1960,-8270021100.0
Algeria,DZA,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,1960,7967204000.0
Algeria,DZA,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,1960,1613767876.66222
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1960,67.1436317062962
Algeria,DZA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1960,16131431123.4132
Algeria,DZA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1960,33440000000.0
Algeria,DZA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1960,9028571100.0
Algeria,DZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1960,1828749209.05011
Algeria,DZA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,1960,6802480740.70576
Algeria,DZA,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,1960,18789042200.0
Algeria,DZA,"Industry, value added (current LCU)",NV.IND.TOTL.CN,1960,3949183000.0
Algeria,DZA,"Industry, value added (current US$)",NV.IND.TOTL.CD,1960,799912323.6282821
Algeria,DZA,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,3.8692240787595997
Algeria,DZA,"International migrant stock, total",SM.POP.TOTL,1960,430447.0
Algeria,DZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,46.865
Algeria,DZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,45.44
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,46.1351219512195
Algeria,DZA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1960,2032941200.0
Algeria,DZA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1960,411774971.960446
Algeria,DZA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,394162000.0
Algeria,DZA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,393200000.0
Algeria,DZA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,1.37334689725331
Algeria,DZA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1960,0.203458799593082
Algeria,DZA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1960,0.12716174974567698
Algeria,DZA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,0.839267548321465
Algeria,DZA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1960,0.0254323499491353
Algeria,DZA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1960,3.1536113936927794
Algeria,DZA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1960,3.66225839267548
Algeria,DZA,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,1960,0.839267548321465
Algeria,DZA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1960,1.0681586978636801
Algeria,DZA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1960,94.1251271617497
Algeria,DZA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,1264110000.0
Algeria,DZA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,1260000000.0
Algeria,DZA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,0.7777777777777779
Algeria,DZA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1960,0.23809523809523803
Algeria,DZA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1960,0.293650793650794
Algeria,DZA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,0.595238095238095
Algeria,DZA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,0.0952380952380952
Algeria,DZA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,5.031746031746031
Algeria,DZA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,5.730158730158731
Algeria,DZA,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1960,0.595238095238095
Algeria,DZA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,0.579365079365079
Algeria,DZA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,92.8968253968254
Algeria,DZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,60.88445801417271
Algeria,DZA,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
Algeria,DZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
Algeria,DZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,323.28
Algeria,DZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,373.132
Algeria,DZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1960,148.2
Algeria,DZA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1960,246.3
Algeria,DZA,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,1960,354100000.0
Algeria,DZA,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1960,355100000.0
Algeria,DZA,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,1960,1000000.0
Algeria,DZA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1960,2458270700.0
Algeria,DZA,Net income from abroad (current US$),NY.GSR.NFCY.CD,1960,497926033.750354
Algeria,DZA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1960,11.02104563935
Algeria,DZA,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,1960,30.9019930767699
Algeria,DZA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,31.914916567279896
Algeria,DZA,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,3411320000.0
Algeria,DZA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,355050000.0
Algeria,DZA,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,3411320000.0
Algeria,DZA,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,355050000.0
Algeria,DZA,Number of infant deaths,SH.DTH.IMRT,1960,74546.0
Algeria,DZA,Number of under-five deaths,SH.DTH.MORT,1960,125453.0
Algeria,DZA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1960,4.937060003937059
Algeria,DZA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,0.17314815521240198
Algeria,DZA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,3.22117284374536
Algeria,DZA,Population growth (annual %),SP.POP.GROW,1960,2.5114883360697497
Algeria,DZA,Population in largest city,EN.URB.LCTY,1960,871636.0
Algeria,DZA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,25.6801224439891
Algeria,DZA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1960,871636.0
Algeria,DZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,7.83500639826436
Algeria,DZA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,44.5390930536674
Algeria,DZA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,52.2397341025873
Algeria,DZA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,49.681875563376295
Algeria,DZA,"Population, total",SP.POP.TOTL,1960,11124892.0
Algeria,DZA,Rural population,SP.RUR.TOTL,1960,7730687.0
Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,69.49
Algeria,DZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,1.21754621950994
Algeria,DZA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,42.93762
Algeria,DZA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,38.45841
Algeria,DZA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1960,-44184473253.871
Algeria,DZA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1960,265802799.999837
Algeria,DZA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1960,260000000.0
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,106.186804301314
Algeria,DZA,Urban population,SP.URB.TOTL,1960,3394205.0
Algeria,DZA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,30.51
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,1960,5.52262067480357
American Samoa,ASM,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1960,1.0
American Samoa,ASM,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,11.912852288626802
American Samoa,ASM,"International migrant stock, total",SM.POP.TOTL,1960,2384.0
American Samoa,ASM,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
American Samoa,ASM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,1960,1.42424591131262
American Samoa,ASM,"Population, total",SP.POP.TOTL,1960,20012.0
American Samoa,ASM,Rural population,SP.RUR.TOTL,1960,6762.0
American Samoa,ASM,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,33.789
American Samoa,ASM,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,0.14799469920382
American Samoa,ASM,Urban population,SP.URB.TOTL,1960,13250.0
American Samoa,ASM,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,66.211
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,1960,2.08189926771378
Andorra,ADO,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,18.6148799761443
Andorra,ADO,"International migrant stock, total",SM.POP.TOTL,1960,2497.0
Andorra,ADO,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
Andorra,ADO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
Andorra,ADO,Population growth (annual %),SP.POP.GROW,1960,7.10504086061674
Andorra,ADO,"Population, total",SP.POP.TOTL,1960,13414.0
Andorra,ADO,Rural population,SP.RUR.TOTL,1960,5574.0
Andorra,ADO,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,41.55
Andorra,ADO,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,2.52534084865837
Andorra,ADO,Urban population,SP.URB.TOTL,1960,7840.0
Andorra,ADO,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,58.45
Andorra,ADO,Urban population growth (annual %),SP.URB.GROW,1960,10.4935435948981
Angola,AGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,234.684
Angola,AGO,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,88.4678302602263
Angola,AGO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,4.9519412475001605
Angola,AGO,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,83.51588901272609
Angola,AGO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,54.423
Angola,AGO,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,550.05
Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,0.10435710106389
Angola,AGO,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0.0
Angola,AGO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1960,0.0
Angola,AGO,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,63.3333333333333
Angola,AGO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,348.365
Angola,AGO,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,22.6666666666667
Angola,AGO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,124.678
Angola,AGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,32.356
Angola,AGO,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1960,2.86684433333333e-08
Angola,AGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,7.379
Angola,AGO,Fixed telephone subscriptions,IT.MLT.MAIN,1960,6666.0
Angola,AGO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1960,0.13423310728902302
Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,2.06146168708801
Angola,AGO,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,2.31630835592933
Angola,AGO,"International migrant stock, total",SM.POP.TOTL,1960,122089.0
Angola,AGO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,34.504
Angola,AGO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,31.538
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,32.9848292682927
Angola,AGO,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,124000000.0
Angola,AGO,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,123300000.0
Angola,AGO,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,5.6772100567720996
Angola,AGO,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,0.48661800486617995
Angola,AGO,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1960,6.4882400648824
Angola,AGO,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,1960,6.4882400648824
Angola,AGO,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1960,0.48661800486617995
Angola,AGO,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1960,87.83454987834551
Angola,AGO,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,128000000.0
Angola,AGO,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,127500000.0
Angola,AGO,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,6.431372549019611
Angola,AGO,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,0.47058823529411803
Angola,AGO,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,0.549019607843137
Angola,AGO,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,2.6666666666666696
Angola,AGO,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1960,2.6666666666666696
Angola,AGO,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,0.0
Angola,AGO,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,90.9019607843137
Angola,AGO,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
Angola,AGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
Angola,AGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,500.886
Angola,AGO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,565.41
Angola,AGO,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,-0.009486146810643609
Angola,AGO,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,-390000.0
Angola,AGO,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,-50000.0
Angola,AGO,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,-390000.0
Angola,AGO,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,-50000.0
Angola,AGO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1960,2.86684433333333e-08
Angola,AGO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,0.0670681074261665
Angola,AGO,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,2.62747294361207
Angola,AGO,Population growth (annual %),SP.POP.GROW,1960,1.8030054521921497
Angola,AGO,Population in largest city,EN.URB.LCTY,1960,219427.0
Angola,AGO,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,39.894875212040404
Angola,AGO,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1960,256496.0
Angola,AGO,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,4.866317424685691
Angola,AGO,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,44.3130739593128
Angola,AGO,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,53.059453097075206
Angola,AGO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,50.9867300189495
Angola,AGO,"Population, total",SP.POP.TOTL,1960,5270844.0
Angola,AGO,Rural population,SP.RUR.TOTL,1960,4720831.0
Angola,AGO,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,89.565
Angola,AGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,1.4407983204966899
Angola,AGO,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,24.26719
Angola,AGO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,19.37674
Angola,AGO,Urban population,SP.URB.TOTL,1960,550013.0
Angola,AGO,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,10.435
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,1960,4.967043979190669
Antigua and Barbuda,ATG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,126.144
Antigua and Barbuda,ATG,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,88.2371165960963
Antigua and Barbuda,ATG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,7.77995800199663
Antigua and Barbuda,ATG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,80.4571585940996
Antigua and Barbuda,ATG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,32.92
Antigua and Barbuda,ATG,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,36.67
Antigua and Barbuda,ATG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,0.6706168504599399
Antigua and Barbuda,ATG,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0.0
Antigua and Barbuda,ATG,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1960,0.0
Antigua and Barbuda,ATG,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,100.0
Antigua and Barbuda,ATG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,36.67
Antigua and Barbuda,ATG,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,0.0
Antigua and Barbuda,ATG,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,0.0
Antigua and Barbuda,ATG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,9.098
Antigua and Barbuda,ATG,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1960,1.7142900229
Antigua and Barbuda,ATG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,4.425
Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,7.70642185211182
Antigua and Barbuda,ATG,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,8.90254384521132
Antigua and Barbuda,ATG,"International migrant stock, total",SM.POP.TOTL,1960,4868.0
Antigua and Barbuda,ATG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,64.167
Antigua and Barbuda,ATG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,59.512
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,61.782731707317105
Antigua and Barbuda,ATG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,2000000.0
Antigua and Barbuda,ATG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,9000000.0
Antigua and Barbuda,ATG,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
Antigua and Barbuda,ATG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
Antigua and Barbuda,ATG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,244.924
Antigua and Barbuda,ATG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,275.552
Antigua and Barbuda,ATG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1960,1.71429000071429
Antigua and Barbuda,ATG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,0.293577969074249
Antigua and Barbuda,ATG,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,4.13306267259194
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,1960,0.9887605364846399
Antigua and Barbuda,ATG,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,42.7424516742561
Antigua and Barbuda,ATG,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,53.1244856531519
Antigua and Barbuda,ATG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,52.941606773833705
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,1960,54681.0
Antigua and Barbuda,ATG,Rural population,SP.RUR.TOTL,1960,32997.0
Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,60.344
Antigua and Barbuda,ATG,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,-0.10601403406997802
Antigua and Barbuda,ATG,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,61.76661
Antigua and Barbuda,ATG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,54.39831
Antigua and Barbuda,ATG,Urban population,SP.URB.TOTL,1960,21684.0
Antigua and Barbuda,ATG,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,39.656
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,1960,2.67804297455702
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,61.378
Argentina,ARG,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,56.9972241005966
Argentina,ARG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,8.75885842517106
Argentina,ARG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,48.238365675425605
Argentina,ARG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,103000000.0
Argentina,ARG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,23.682
Argentina,ARG,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1960,5062745500.0
Argentina,ARG,Changes in inventories (current LCU),NE.GDI.STKB.CN,1960,0.0
Argentina,ARG,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1960,0.640176666194841
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,48815.104
